week,idade,vacina,ordem,state,n
2022-01-22,7,Pfizer,2,RO,100
2022-01-22,7,Pfizer,2,RR,4
2022-01-22,7,Pfizer,2,RS,861
2022-01-22,7,Pfizer,2,SC,781
2022-01-22,7,Pfizer,2,SE,203
2022-01-22,7,Pfizer,2,SP,119
2022-01-22,7,Pfizer,2,TO,38
2022-01-22,7,Pfizer,3,AC,0
2022-01-22,7,Pfizer,3,AL,0
2022-01-22,7,Pfizer,3,AM,0
2022-01-22,7,Pfizer,3,AP,0
2022-01-22,7,Pfizer,3,BA,4
2022-01-22,7,Pfizer,3,CE,2
2022-01-22,7,Pfizer,3,DF,2
2022-01-22,7,Pfizer,3,ES,2
2022-01-22,7,Pfizer,3,GO,0
2022-01-22,7,Pfizer,3,MA,1
2022-01-22,7,Pfizer,3,MG,3
2022-01-22,7,Pfizer,3,MS,0
2022-01-22,7,Pfizer,3,MT,0
2022-01-22,7,Pfizer,3,PA,1
2022-01-22,7,Pfizer,3,PB,0
2022-01-22,7,Pfizer,3,PE,1
2022-01-22,7,Pfizer,3,PI,4
2022-01-22,7,Pfizer,3,PR,4
2022-01-22,7,Pfizer,3,RJ,9
2022-01-22,7,Pfizer,3,RN,2
2022-01-22,7,Pfizer,3,RO,0
2022-01-22,7,Pfizer,3,RR,0
2022-01-22,7,Pfizer,3,RS,3
2022-01-22,7,Pfizer,3,SC,2
2022-01-22,7,Pfizer,3,SE,0
2022-01-22,7,Pfizer,3,SP,0
2022-01-22,7,Pfizer,3,TO,0
2022-01-22,7,Pfizer,4,AC,0
2022-01-22,7,Pfizer,4,AL,0
2022-01-22,7,Pfizer,4,AM,0
2022-01-22,7,Pfizer,4,AP,0
2022-01-22,7,Pfizer,4,BA,1
2022-01-22,7,Pfizer,4,CE,0
2022-01-22,7,Pfizer,4,DF,0
2022-01-22,7,Pfizer,4,ES,0
2022-01-22,7,Pfizer,4,GO,0
2022-01-22,7,Pfizer,4,MA,0
2022-01-22,7,Pfizer,4,MG,0
2022-01-22,7,Pfizer,4,MS,0
2022-01-22,7,Pfizer,4,MT,0
2022-01-22,7,Pfizer,4,PA,0
2022-01-22,7,Pfizer,4,PB,0
2022-01-22,7,Pfizer,4,PE,0
2022-01-22,7,Pfizer,4,PI,0
2022-01-22,7,Pfizer,4,PR,0
2022-01-22,7,Pfizer,4,RJ,0
2022-01-22,7,Pfizer,4,RN,0
2022-01-22,7,Pfizer,4,RO,0
2022-01-22,7,Pfizer,4,RS,0
2022-01-22,7,Pfizer,4,SC,0
2022-01-22,7,Pfizer,4,SE,0
2022-01-22,7,Pfizer,4,SP,0
2022-01-22,7,Pfizer,4,TO,0
2022-01-22,7,Pfizer,5,BA,0
2022-01-22,7,Pfizer,5,ES,0
2022-01-22,7,Pfizer,5,MG,0
2022-01-22,7,Pfizer,5,PA,0
2022-01-22,7,Pfizer,5,PB,0
2022-01-22,7,Pfizer,5,PR,0
2022-01-22,7,Pfizer,5,RJ,0
2022-01-22,7,Pfizer,5,RN,0
2022-01-22,7,Pfizer,5,RS,0
2022-01-22,7,Pfizer,5,SP,0
2022-01-22,8,Coronavac,1,AC,1
2022-01-22,8,Coronavac,1,AL,0
2022-01-22,8,Coronavac,1,AM,2
2022-01-22,8,Coronavac,1,AP,2
2022-01-22,8,Coronavac,1,BA,888
2022-01-22,8,Coronavac,1,CE,7
2022-01-22,8,Coronavac,1,DF,59
2022-01-22,8,Coronavac,1,ES,15
2022-01-22,8,Coronavac,1,GO,1
2022-01-22,8,Coronavac,1,MA,2
2022-01-22,8,Coronavac,1,MG,11
2022-01-22,8,Coronavac,1,MS,120
2022-01-22,8,Coronavac,1,MT,0
2022-01-22,8,Coronavac,1,PA,33
2022-01-22,8,Coronavac,1,PB,1
2022-01-22,8,Coronavac,1,PE,6
2022-01-22,8,Coronavac,1,PI,5
2022-01-22,8,Coronavac,1,PR,2
2022-01-22,8,Coronavac,1,RJ,16
2022-01-22,8,Coronavac,1,RN,2
2022-01-22,8,Coronavac,1,RO,0
2022-01-22,8,Coronavac,1,RR,0
2022-01-22,8,Coronavac,1,RS,7
2022-01-22,8,Coronavac,1,SC,2
2022-01-22,8,Coronavac,1,SE,3
2022-01-22,8,Coronavac,1,SP,15807
2022-01-22,8,Coronavac,1,TO,1
2022-01-22,8,Coronavac,2,AC,3
2022-01-22,8,Coronavac,2,AL,0
2022-01-22,8,Coronavac,2,AM,1
2022-01-22,8,Coronavac,2,AP,0
2022-01-22,8,Coronavac,2,BA,715
2022-01-22,8,Coronavac,2,CE,4
2022-01-22,8,Coronavac,2,DF,42
2022-01-22,8,Coronavac,2,ES,4
2022-01-22,8,Coronavac,2,GO,1
2022-01-22,8,Coronavac,2,MA,2
2022-01-22,8,Coronavac,2,MG,4
2022-01-22,8,Coronavac,2,MS,78
2022-01-22,8,Coronavac,2,MT,0
2022-01-22,8,Coronavac,2,PA,12
2022-01-22,8,Coronavac,2,PB,1
2022-01-22,8,Coronavac,2,PE,5
2022-01-22,8,Coronavac,2,PI,4
2022-01-22,8,Coronavac,2,PR,1
2022-01-22,8,Coronavac,2,RJ,7
2022-01-22,8,Coronavac,2,RN,1
2022-01-22,8,Coronavac,2,RO,0
2022-01-22,8,Coronavac,2,RR,0
2022-01-22,8,Coronavac,2,RS,5
2022-01-22,8,Coronavac,2,SC,0
2022-01-22,8,Coronavac,2,SE,3
2022-01-22,8,Coronavac,2,SP,201
2022-01-22,8,Coronavac,2,TO,1
2022-01-22,8,Coronavac,3,AC,0
2022-01-22,8,Coronavac,3,AL,0
2022-01-22,8,Coronavac,3,AM,0
2022-01-22,8,Coronavac,3,AP,0
2022-01-22,8,Coronavac,3,BA,2
2022-01-22,8,Coronavac,3,CE,0
2022-01-22,8,Coronavac,3,DF,0
2022-01-22,8,Coronavac,3,ES,0
2022-01-22,8,Coronavac,3,GO,0
2022-01-22,8,Coronavac,3,MA,0
2022-01-22,8,Coronavac,3,MG,0
2022-01-22,8,Coronavac,3,MS,0
2022-01-22,8,Coronavac,3,MT,0
2022-01-22,8,Coronavac,3,PA,0
2022-01-22,8,Coronavac,3,PB,0
2022-01-22,8,Coronavac,3,PE,0
2022-01-22,8,Coronavac,3,PI,0
2022-01-22,8,Coronavac,3,PR,0
2022-01-22,8,Coronavac,3,RJ,0
2022-01-22,8,Coronavac,3,RN,0
2022-01-22,8,Coronavac,3,RO,0
2022-01-22,8,Coronavac,3,RR,0
2022-01-22,8,Coronavac,3,RS,0
2022-01-22,8,Coronavac,3,SC,0
2022-01-22,8,Coronavac,3,SE,0
2022-01-22,8,Coronavac,3,SP,1
2022-01-22,8,Coronavac,3,TO,0
2022-01-22,8,Coronavac,4,AC,0
2022-01-22,8,Coronavac,4,AL,0
2022-01-22,8,Coronavac,4,AM,0
2022-01-22,8,Coronavac,4,AP,0
2022-01-22,8,Coronavac,4,BA,0
2022-01-22,8,Coronavac,4,CE,0
2022-01-22,8,Coronavac,4,DF,0
2022-01-22,8,Coronavac,4,ES,0
2022-01-22,8,Coronavac,4,GO,0
2022-01-22,8,Coronavac,4,MA,0
2022-01-22,8,Coronavac,4,MG,0
2022-01-22,8,Coronavac,4,MS,0
2022-01-22,8,Coronavac,4,MT,0
2022-01-22,8,Coronavac,4,PA,0
2022-01-22,8,Coronavac,4,PB,0
2022-01-22,8,Coronavac,4,PE,0
2022-01-22,8,Coronavac,4,PI,0
2022-01-22,8,Coronavac,4,PR,0
2022-01-22,8,Coronavac,4,RJ,0
2022-01-22,8,Coronavac,4,RN,0
2022-01-22,8,Coronavac,4,RO,0
2022-01-22,8,Coronavac,4,RS,0
2022-01-22,8,Coronavac,4,SC,0
2022-01-22,8,Coronavac,4,SE,0
2022-01-22,8,Coronavac,4,SP,0
2022-01-22,8,Coronavac,4,TO,0
2022-01-22,8,Coronavac,5,BA,0
2022-01-22,8,Coronavac,5,ES,0
2022-01-22,8,Coronavac,5,MG,0
2022-01-22,8,Coronavac,5,PA,0
2022-01-22,8,Coronavac,5,PB,0
2022-01-22,8,Coronavac,5,PR,0
2022-01-22,8,Coronavac,5,RJ,0
2022-01-22,8,Coronavac,5,RN,0
2022-01-22,8,Coronavac,5,RS,0
2022-01-22,8,Coronavac,5,SP,0
2022-01-22,8,Pfizer,1,AC,180
2022-01-22,8,Pfizer,1,AL,236
2022-01-22,8,Pfizer,1,AM,211
2022-01-22,8,Pfizer,1,AP,109
2022-01-22,8,Pfizer,1,BA,1800
2022-01-22,8,Pfizer,1,CE,480
2022-01-22,8,Pfizer,1,DF,2388
2022-01-22,8,Pfizer,1,ES,320
2022-01-22,8,Pfizer,1,GO,447
2022-01-22,8,Pfizer,1,MA,946
2022-01-22,8,Pfizer,1,MG,1864
2022-01-22,8,Pfizer,1,MS,2045
2022-01-22,8,Pfizer,1,MT,228
2022-01-22,8,Pfizer,1,PA,3791
2022-01-22,8,Pfizer,1,PB,1050
2022-01-22,8,Pfizer,1,PE,954
2022-01-22,8,Pfizer,1,PI,329
2022-01-22,8,Pfizer,1,PR,1384
2022-01-22,8,Pfizer,1,RJ,1245
2022-01-22,8,Pfizer,1,RN,828
2022-01-22,8,Pfizer,1,RO,255
2022-01-22,8,Pfizer,1,RR,13
2022-01-22,8,Pfizer,1,RS,1309
2022-01-22,8,Pfizer,1,SC,1769
2022-01-22,8,Pfizer,1,SE,324
2022-01-22,8,Pfizer,1,SP,11090
2022-01-22,8,Pfizer,1,TO,64
2022-01-22,8,Pfizer,2,AC,90
2022-01-22,8,Pfizer,2,AL,153
2022-01-22,8,Pfizer,2,AM,154
2022-01-22,8,Pfizer,2,AP,58
2022-01-22,8,Pfizer,2,BA,1143
2022-01-22,8,Pfizer,2,CE,337
2022-01-22,8,Pfizer,2,DF,1750
2022-01-22,8,Pfizer,2,ES,237
2022-01-22,8,Pfizer,2,GO,319
2022-01-22,8,Pfizer,2,MA,518
2022-01-22,8,Pfizer,2,MG,1363
2022-01-22,8,Pfizer,2,MS,998
2022-01-22,8,Pfizer,2,MT,135
2022-01-22,8,Pfizer,2,PA,1776
2022-01-22,8,Pfizer,2,PB,466
2022-01-22,8,Pfizer,2,PE,614
2022-01-22,8,Pfizer,2,PI,243
2022-01-22,8,Pfizer,2,PR,1078
2022-01-22,8,Pfizer,2,RJ,844
2022-01-22,8,Pfizer,2,RN,625
2022-01-22,8,Pfizer,2,RO,134
2022-01-22,8,Pfizer,2,RR,8
2022-01-22,8,Pfizer,2,RS,1066
2022-01-22,8,Pfizer,2,SC,1271
2022-01-22,8,Pfizer,2,SE,194
2022-01-22,8,Pfizer,2,SP,139
2022-01-22,8,Pfizer,2,TO,41
2022-01-22,8,Pfizer,3,AC,0
2022-01-22,8,Pfizer,3,AL,0
2022-01-22,8,Pfizer,3,AM,2
2022-01-22,8,Pfizer,3,AP,0
2022-01-22,8,Pfizer,3,BA,3
2022-01-22,8,Pfizer,3,CE,4
2022-01-22,8,Pfizer,3,DF,4
2022-01-22,8,Pfizer,3,ES,1
2022-01-22,8,Pfizer,3,GO,0
2022-01-22,8,Pfizer,3,MA,0
2022-01-22,8,Pfizer,3,MG,1
2022-01-22,8,Pfizer,3,MS,2
2022-01-22,8,Pfizer,3,MT,3
2022-01-22,8,Pfizer,3,PA,1
2022-01-22,8,Pfizer,3,PB,1
2022-01-22,8,Pfizer,3,PE,1
2022-01-22,8,Pfizer,3,PI,7
2022-01-22,8,Pfizer,3,PR,6
2022-01-22,8,Pfizer,3,RJ,15
2022-01-22,8,Pfizer,3,RN,2
2022-01-22,8,Pfizer,3,RO,0
2022-01-22,8,Pfizer,3,RR,0
2022-01-22,8,Pfizer,3,RS,2
2022-01-22,8,Pfizer,3,SC,0
2022-01-22,8,Pfizer,3,SE,2
2022-01-22,8,Pfizer,3,SP,1
2022-01-22,8,Pfizer,3,TO,0
2022-01-22,8,Pfizer,4,AC,0
2022-01-22,8,Pfizer,4,AL,0
2022-01-22,8,Pfizer,4,AM,0
2022-01-22,8,Pfizer,4,AP,0
2022-01-22,8,Pfizer,4,BA,0
2022-01-22,8,Pfizer,4,CE,0
2022-01-22,8,Pfizer,4,DF,0
2022-01-22,8,Pfizer,4,ES,0
2022-01-22,8,Pfizer,4,GO,0
2022-01-22,8,Pfizer,4,MA,0
2022-01-22,8,Pfizer,4,MG,0
2022-01-22,8,Pfizer,4,MS,0
2022-01-22,8,Pfizer,4,MT,0
2022-01-22,8,Pfizer,4,PA,0
2022-01-22,8,Pfizer,4,PB,0
2022-01-22,8,Pfizer,4,PE,0
2022-01-22,8,Pfizer,4,PI,0
2022-01-22,8,Pfizer,4,PR,0
2022-01-22,8,Pfizer,4,RJ,0
2022-01-22,8,Pfizer,4,RN,0
2022-01-22,8,Pfizer,4,RO,0
2022-01-22,8,Pfizer,4,RS,0
2022-01-22,8,Pfizer,4,SC,0
2022-01-22,8,Pfizer,4,SE,0
2022-01-22,8,Pfizer,4,SP,0
2022-01-22,8,Pfizer,4,TO,0
2022-01-22,8,Pfizer,5,BA,0
2022-01-22,8,Pfizer,5,ES,0
2022-01-22,8,Pfizer,5,MG,0
2022-01-22,8,Pfizer,5,PA,0
2022-01-22,8,Pfizer,5,PB,0
2022-01-22,8,Pfizer,5,PR,0
2022-01-22,8,Pfizer,5,RJ,0
2022-01-22,8,Pfizer,5,RN,0
2022-01-22,8,Pfizer,5,RS,0
2022-01-22,8,Pfizer,5,SP,0
2022-01-22,9,Coronavac,1,AC,0
2022-01-22,9,Coronavac,1,AL,0
2022-01-22,9,Coronavac,1,AM,3
2022-01-22,9,Coronavac,1,AP,5
2022-01-22,9,Coronavac,1,BA,934
2022-01-22,9,Coronavac,1,CE,9
2022-01-22,9,Coronavac,1,DF,45
2022-01-22,9,Coronavac,1,ES,15
2022-01-22,9,Coronavac,1,GO,6
2022-01-22,9,Coronavac,1,MA,3
2022-01-22,9,Coronavac,1,MG,12
2022-01-22,9,Coronavac,1,MS,121
2022-01-22,9,Coronavac,1,MT,0
2022-01-22,9,Coronavac,1,PA,19
2022-01-22,9,Coronavac,1,PB,8
2022-01-22,9,Coronavac,1,PE,5
2022-01-22,9,Coronavac,1,PI,4
2022-01-22,9,Coronavac,1,PR,2
2022-01-22,9,Coronavac,1,RJ,27
2022-01-22,9,Coronavac,1,RN,1
2022-01-22,9,Coronavac,1,RO,0
2022-01-22,9,Coronavac,1,RR,0
2022-01-22,9,Coronavac,1,RS,9
2022-01-22,9,Coronavac,1,SC,3
2022-01-22,9,Coronavac,1,SE,1
2022-01-22,9,Coronavac,1,SP,19432
2022-01-22,9,Coronavac,1,TO,0
2022-01-22,9,Coronavac,2,AC,0
2022-01-22,9,Coronavac,2,AL,0
2022-01-22,9,Coronavac,2,AM,2
2022-01-22,9,Coronavac,2,AP,0
2022-01-22,9,Coronavac,2,BA,809
2022-01-22,9,Coronavac,2,CE,3
2022-01-22,9,Coronavac,2,DF,43
2022-01-22,9,Coronavac,2,ES,13
2022-01-22,9,Coronavac,2,GO,3
2022-01-22,9,Coronavac,2,MA,3
2022-01-22,9,Coronavac,2,MG,4
2022-01-22,9,Coronavac,2,MS,80
2022-01-22,9,Coronavac,2,MT,1
2022-01-22,9,Coronavac,2,PA,5
2022-01-22,9,Coronavac,2,PB,4
2022-01-22,9,Coronavac,2,PE,1
2022-01-22,9,Coronavac,2,PI,5
2022-01-22,9,Coronavac,2,PR,3
2022-01-22,9,Coronavac,2,RJ,15
2022-01-22,9,Coronavac,2,RN,1
2022-01-22,9,Coronavac,2,RO,0
2022-01-22,9,Coronavac,2,RR,0
2022-01-22,9,Coronavac,2,RS,3
2022-01-22,9,Coronavac,2,SC,2
2022-01-22,9,Coronavac,2,SE,0
2022-01-22,9,Coronavac,2,SP,214
2022-01-22,9,Coronavac,2,TO,0
2022-01-22,9,Coronavac,3,AC,0
2022-01-22,9,Coronavac,3,AL,0
2022-01-22,9,Coronavac,3,AM,0
2022-01-22,9,Coronavac,3,AP,0
2022-01-22,9,Coronavac,3,BA,1
2022-01-22,9,Coronavac,3,CE,1
2022-01-22,9,Coronavac,3,DF,0
2022-01-22,9,Coronavac,3,ES,0
2022-01-22,9,Coronavac,3,GO,0
2022-01-22,9,Coronavac,3,MA,0
2022-01-22,9,Coronavac,3,MG,0
2022-01-22,9,Coronavac,3,MS,1
2022-01-22,9,Coronavac,3,MT,0
2022-01-22,9,Coronavac,3,PA,2
2022-01-22,9,Coronavac,3,PB,0
2022-01-22,9,Coronavac,3,PE,0
2022-01-22,9,Coronavac,3,PI,1
2022-01-22,9,Coronavac,3,PR,0
2022-01-22,9,Coronavac,3,RJ,2
2022-01-22,9,Coronavac,3,RN,0
2022-01-22,9,Coronavac,3,RO,0
2022-01-22,9,Coronavac,3,RR,0
2022-01-22,9,Coronavac,3,RS,0
2022-01-22,9,Coronavac,3,SC,0
2022-01-22,9,Coronavac,3,SE,0
2022-01-22,9,Coronavac,3,SP,3
2022-01-22,9,Coronavac,3,TO,0
2022-01-22,9,Coronavac,4,AC,0
2022-01-22,9,Coronavac,4,AL,0
2022-01-22,9,Coronavac,4,AM,0
2022-01-22,9,Coronavac,4,AP,0
2022-01-22,9,Coronavac,4,BA,0
2022-01-22,9,Coronavac,4,CE,0
2022-01-22,9,Coronavac,4,DF,0
2022-01-22,9,Coronavac,4,ES,0
2022-01-22,9,Coronavac,4,GO,0
2022-01-22,9,Coronavac,4,MA,0
2022-01-22,9,Coronavac,4,MG,0
2022-01-22,9,Coronavac,4,MS,0
2022-01-22,9,Coronavac,4,MT,0
2022-01-22,9,Coronavac,4,PA,0
2022-01-22,9,Coronavac,4,PB,0
2022-01-22,9,Coronavac,4,PE,0
2022-01-22,9,Coronavac,4,PI,0
2022-01-22,9,Coronavac,4,PR,0
2022-01-22,9,Coronavac,4,RJ,0
2022-01-22,9,Coronavac,4,RN,0
2022-01-22,9,Coronavac,4,RO,0
2022-01-22,9,Coronavac,4,RS,0
2022-01-22,9,Coronavac,4,SC,0
2022-01-22,9,Coronavac,4,SE,0
2022-01-22,9,Coronavac,4,SP,0
2022-01-22,9,Coronavac,4,TO,0
2022-01-22,9,Coronavac,5,BA,0
2022-01-22,9,Coronavac,5,ES,0
2022-01-22,9,Coronavac,5,MG,0
2022-01-22,9,Coronavac,5,PA,0
2022-01-22,9,Coronavac,5,PB,0
2022-01-22,9,Coronavac,5,PR,0
2022-01-22,9,Coronavac,5,RJ,0
2022-01-22,9,Coronavac,5,RN,0
2022-01-22,9,Coronavac,5,RS,0
2022-01-22,9,Coronavac,5,SP,0
2022-01-22,9,Pfizer,1,AC,197
2022-01-22,9,Pfizer,1,AL,364
2022-01-22,9,Pfizer,1,AM,248
2022-01-22,9,Pfizer,1,AP,135
2022-01-22,9,Pfizer,1,BA,2864
2022-01-22,9,Pfizer,1,CE,819
2022-01-22,9,Pfizer,1,DF,2499
2022-01-22,9,Pfizer,1,ES,1345
2022-01-22,9,Pfizer,1,GO,804
2022-01-22,9,Pfizer,1,MA,1977
2022-01-22,9,Pfizer,1,MG,2361
2022-01-22,9,Pfizer,1,MS,2481
2022-01-22,9,Pfizer,1,MT,304
2022-01-22,9,Pfizer,1,PA,5176
2022-01-22,9,Pfizer,1,PB,1289
2022-01-22,9,Pfizer,1,PE,970
2022-01-22,9,Pfizer,1,PI,366
2022-01-22,9,Pfizer,1,PR,2076
2022-01-22,9,Pfizer,1,RJ,1464
2022-01-22,9,Pfizer,1,RN,777
2022-01-22,9,Pfizer,1,RO,278
2022-01-22,9,Pfizer,1,RR,11
2022-01-22,9,Pfizer,1,RS,1597
2022-01-22,9,Pfizer,1,SC,2340
2022-01-22,9,Pfizer,1,SE,442
2022-01-22,9,Pfizer,1,SP,12961
2022-01-22,9,Pfizer,1,TO,60
2022-01-22,9,Pfizer,2,AC,113
2022-01-22,9,Pfizer,2,AL,242
2022-01-22,9,Pfizer,2,AM,155
2022-01-22,9,Pfizer,2,AP,80
2022-01-22,9,Pfizer,2,BA,1894
2022-01-22,9,Pfizer,2,CE,521
2022-01-22,9,Pfizer,2,DF,1834
2022-01-22,9,Pfizer,2,ES,1061
2022-01-22,9,Pfizer,2,GO,554
2022-01-22,9,Pfizer,2,MA,970
2022-01-22,9,Pfizer,2,MG,1778
2022-01-22,9,Pfizer,2,MS,1317
2022-01-22,9,Pfizer,2,MT,187
2022-01-22,9,Pfizer,2,PA,2313
2022-01-22,9,Pfizer,2,PB,613
2022-01-22,9,Pfizer,2,PE,711
2022-01-22,9,Pfizer,2,PI,278
2022-01-22,9,Pfizer,2,PR,1677
2022-01-22,9,Pfizer,2,RJ,883
2022-01-22,9,Pfizer,2,RN,589
2022-01-22,9,Pfizer,2,RO,150
2022-01-22,9,Pfizer,2,RR,5
2022-01-22,9,Pfizer,2,RS,1144
2022-01-22,9,Pfizer,2,SC,1583
2022-01-22,9,Pfizer,2,SE,336
2022-01-22,9,Pfizer,2,SP,169
2022-01-22,9,Pfizer,2,TO,48
2022-01-22,9,Pfizer,3,AC,0
2022-01-22,9,Pfizer,3,AL,0
2022-01-22,9,Pfizer,3,AM,0
2022-01-22,9,Pfizer,3,AP,0
2022-01-22,9,Pfizer,3,BA,8
2022-01-22,9,Pfizer,3,CE,1
2022-01-22,9,Pfizer,3,DF,3
2022-01-22,9,Pfizer,3,ES,4
2022-01-22,9,Pfizer,3,GO,3
2022-01-22,9,Pfizer,3,MA,1
2022-01-22,9,Pfizer,3,MG,5
2022-01-22,9,Pfizer,3,MS,3
2022-01-22,9,Pfizer,3,MT,1
2022-01-22,9,Pfizer,3,PA,2
2022-01-22,9,Pfizer,3,PB,0
2022-01-22,9,Pfizer,3,PE,1
2022-01-22,9,Pfizer,3,PI,8
2022-01-22,9,Pfizer,3,PR,5
2022-01-22,9,Pfizer,3,RJ,12
2022-01-22,9,Pfizer,3,RN,2
2022-01-22,9,Pfizer,3,RO,0
2022-01-22,9,Pfizer,3,RR,0
2022-01-22,9,Pfizer,3,RS,5
2022-01-22,9,Pfizer,3,SC,3
2022-01-22,9,Pfizer,3,SE,1
2022-01-22,9,Pfizer,3,SP,1
2022-01-22,9,Pfizer,3,TO,0
2022-01-22,9,Pfizer,4,AC,0
2022-01-22,9,Pfizer,4,AL,0
2022-01-22,9,Pfizer,4,AM,0
2022-01-22,9,Pfizer,4,AP,0
2022-01-22,9,Pfizer,4,BA,0
2022-01-22,9,Pfizer,4,CE,0
2022-01-22,9,Pfizer,4,DF,0
2022-01-22,9,Pfizer,4,ES,0
2022-01-22,9,Pfizer,4,GO,0
2022-01-22,9,Pfizer,4,MA,0
2022-01-22,9,Pfizer,4,MG,0
2022-01-22,9,Pfizer,4,MS,0
2022-01-22,9,Pfizer,4,MT,0
2022-01-22,9,Pfizer,4,PA,0
2022-01-22,9,Pfizer,4,PB,0
2022-01-22,9,Pfizer,4,PE,0
2022-01-22,9,Pfizer,4,PI,0
2022-01-22,9,Pfizer,4,PR,0
2022-01-22,9,Pfizer,4,RJ,0
2022-01-22,9,Pfizer,4,RN,0
2022-01-22,9,Pfizer,4,RO,0
2022-01-22,9,Pfizer,4,RS,0
2022-01-22,9,Pfizer,4,SC,0
2022-01-22,9,Pfizer,4,SE,0
2022-01-22,9,Pfizer,4,SP,0
2022-01-22,9,Pfizer,4,TO,0
2022-01-22,9,Pfizer,5,BA,0
2022-01-22,9,Pfizer,5,ES,0
2022-01-22,9,Pfizer,5,MG,0
2022-01-22,9,Pfizer,5,PA,0
2022-01-22,9,Pfizer,5,PB,0
2022-01-22,9,Pfizer,5,PR,0
2022-01-22,9,Pfizer,5,RJ,0
2022-01-22,9,Pfizer,5,RN,0
2022-01-22,9,Pfizer,5,RS,0
2022-01-22,9,Pfizer,5,SP,0
2022-01-22,10,Coronavac,1,AC,2
2022-01-22,10,Coronavac,1,AL,1
2022-01-22,10,Coronavac,1,AM,2
2022-01-22,10,Coronavac,1,AP,0
2022-01-22,10,Coronavac,1,BA,523
2022-01-22,10,Coronavac,1,CE,39
2022-01-22,10,Coronavac,1,DF,45
2022-01-22,10,Coronavac,1,ES,13
2022-01-22,10,Coronavac,1,GO,12
2022-01-22,10,Coronavac,1,MA,5
2022-01-22,10,Coronavac,1,MG,17
2022-01-22,10,Coronavac,1,MS,114
2022-01-22,10,Coronavac,1,MT,0
2022-01-22,10,Coronavac,1,PA,22
2022-01-22,10,Coronavac,1,PB,7
2022-01-22,10,Coronavac,1,PE,11
2022-01-22,10,Coronavac,1,PI,17
2022-01-22,10,Coronavac,1,PR,1
2022-01-22,10,Coronavac,1,RJ,46
2022-01-22,10,Coronavac,1,RN,3
2022-01-22,10,Coronavac,1,RO,0
2022-01-22,10,Coronavac,1,RR,0
2022-01-22,10,Coronavac,1,RS,5
2022-01-22,10,Coronavac,1,SC,0
2022-01-22,10,Coronavac,1,SE,5
2022-01-22,10,Coronavac,1,SP,20559
2022-01-22,10,Coronavac,1,TO,0
2022-01-22,10,Coronavac,2,AC,2
2022-01-22,10,Coronavac,2,AL,1
2022-01-22,10,Coronavac,2,AM,4
2022-01-22,10,Coronavac,2,AP,0
2022-01-22,10,Coronavac,2,BA,341
2022-01-22,10,Coronavac,2,CE,29
2022-01-22,10,Coronavac,2,DF,36
2022-01-22,10,Coronavac,2,ES,7
2022-01-22,10,Coronavac,2,GO,8
2022-01-22,10,Coronavac,2,MA,3
2022-01-22,10,Coronavac,2,MG,13
2022-01-22,10,Coronavac,2,MS,75
2022-01-22,10,Coronavac,2,MT,1
2022-01-22,10,Coronavac,2,PA,11
2022-01-22,10,Coronavac,2,PB,0
2022-01-22,10,Coronavac,2,PE,4
2022-01-22,10,Coronavac,2,PI,7
2022-01-22,10,Coronavac,2,PR,2
2022-01-22,10,Coronavac,2,RJ,35
2022-01-22,10,Coronavac,2,RN,1
2022-01-22,10,Coronavac,2,RO,1
2022-01-22,10,Coronavac,2,RR,0
2022-01-22,10,Coronavac,2,RS,6
2022-01-22,10,Coronavac,2,SC,2
2022-01-22,10,Coronavac,2,SE,2
2022-01-22,10,Coronavac,2,SP,230
2022-01-22,10,Coronavac,2,TO,0
2022-01-22,10,Coronavac,3,AC,0
2022-01-22,10,Coronavac,3,AL,0
2022-01-22,10,Coronavac,3,AM,0
2022-01-22,10,Coronavac,3,AP,0
2022-01-22,10,Coronavac,3,BA,1
2022-01-22,10,Coronavac,3,CE,0
2022-01-22,10,Coronavac,3,DF,0
2022-01-22,10,Coronavac,3,ES,1
2022-01-22,10,Coronavac,3,GO,0
2022-01-22,10,Coronavac,3,MA,0
2022-01-22,10,Coronavac,3,MG,0
2022-01-22,10,Coronavac,3,MS,0
2022-01-22,10,Coronavac,3,MT,0
2022-01-22,10,Coronavac,3,PA,0
2022-01-22,10,Coronavac,3,PB,0
2022-01-22,10,Coronavac,3,PE,0
2022-01-22,10,Coronavac,3,PI,0
2022-01-22,10,Coronavac,3,PR,0
2022-01-22,10,Coronavac,3,RJ,1
2022-01-22,10,Coronavac,3,RN,0
2022-01-22,10,Coronavac,3,RO,0
2022-01-22,10,Coronavac,3,RR,0
2022-01-22,10,Coronavac,3,RS,0
2022-01-22,10,Coronavac,3,SC,0
2022-01-22,10,Coronavac,3,SE,0
2022-01-22,10,Coronavac,3,SP,0
2022-01-22,10,Coronavac,3,TO,0
2022-01-22,10,Coronavac,4,AC,0
2022-01-22,10,Coronavac,4,AL,0
2022-01-22,10,Coronavac,4,AM,0
2022-01-22,10,Coronavac,4,AP,0
2022-01-22,10,Coronavac,4,BA,0
2022-01-22,10,Coronavac,4,CE,0
2022-01-22,10,Coronavac,4,DF,0
2022-01-22,10,Coronavac,4,ES,0
2022-01-22,10,Coronavac,4,GO,0
2022-01-22,10,Coronavac,4,MA,0
2022-01-22,10,Coronavac,4,MG,0
2022-01-22,10,Coronavac,4,MS,0
2022-01-22,10,Coronavac,4,MT,0
